"Timestamp","Edad","Departamento en el que vives actualmente","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [ASP.NET]","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [CGI / Perl ]","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [ColdFusion]","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Java]","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [PHP]","Qué lenguaje servidor prefieres","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [AJAX]","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [CSS]","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Flash/ActionScript]","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [HTML/XHTML]","¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Dreamweaver]","¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Eclipse (o derivados, como Aptana)]","¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Visual Studio]","¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Komodo]","¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [kompoZer]","¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [NetBeans]","¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Editor de textos]","¿Cuál es tu ingreso mensual bruto en soles?","Grado de instrucción","Situación laboral","¿Qué frameworks de JavaScript conoces?","Sexo","¿Qué sistema operativo usas principalmente para desarrollo web?","¿A través de qué medios aprendes sobre desarrollo web?","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Java (Applet)]","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [JavaFX]","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [JavaScript]","¿Qué experiencia tienes con los siguientes lenguajes de cliente? [HTML/XHTML]","¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [BlueGriffon (NUEVO)]","En tu trabajo actual, ¿tu función principal es desarrollo web?","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Python]","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Ruby]","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Silverlight]","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [node.js (NUEVO)]","¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Dart (NUEVO)]","¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Editor simple de textos]"
3/10/2012 17:20:43,"24 - 30 años","Lima","Menos de 1 año","No conozco","No conozco","Menos de 1 año","4 a 6 años",,"1 a 3 años","1 a 3 años","No conozco","1 a 3 años","1 año o menos","1 año o menos","No conozco","No conozco","No conozco","1 a 3 años",,"De 1501 a 2500","Graduado de universidad","Trabajo como dependiente e independiente","jQuery","Masculino","Windows","Documentación en la web, Libros, revistas y otras publicaciones impresas","No conozco","No conozco","1 a 3 años",,"No conozco","Sí","Menos de 1 año","No conozco","No conozco","No conozco",,"No conozco"
3/12/2012 0:53:36,"17 - 23 años","Callao","Menos de 1 año","No conozco","No conozco","Menos de 1 año","Menos de 1 año",,"Menos de 1 año","Menos de 1 año","Menos de 1 año","Menos de 1 año","1 a 3 años","No conozco","4 a 6 años","No conozco","No conozco","1 a 3 años",,"Menos de 1500 soles","En universidad o instituto","Trabajo como independiente","jQuery, jQuery UI, MooTools, Prototype","Masculino","Windows","Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, En grupos de amigos o compañeros de trabajo","Menos de 1 año","No conozco","Menos de 1 año",,"No conozco","Sí","No conozco","No conozco","No conozco","No conozco",,"1 año o menos"
3/12/2012 1:07:30,"17 - 23 años","Lima","4 a 6 años","No conozco","No conozco","1 a 3 años","Menos de 1 año",,"1 a 3 años","1 a 3 años","Menos de 1 año","4 a 6 años","1 a 3 años","1 año o menos","4 a 6 años","No conozco","No conozco","No conozco",,"De 2501 a 3500","Graduado de instituto","Trabajo como dependiente","jQuery, jQuery UI, Prototype, script.aculo.us","Masculino","Windows","Documentación en la web, Comunidades locales de desarrolladores (NUEVO)","Menos de 1 año","No conozco","1 a 3 años",,"No conozco","No","No conozco","No conozco","Menos de 1 año","No conozco",,"1 año o menos"
3/12/2012 21:48:12,"24 - 30 años","Puno","Menos de 1 año","No conozco","No conozco","1 a 3 años","1 a 3 años",,"1 a 3 años","1 a 3 años","1 a 3 años","1 a 3 años","4 a 6 años","1 a 3 años","1 a 3 años","No conozco","No conozco","4 a 6 años",,"Menos de 1500 soles","Graduado de universidad","Trabajo como independiente","jQuery, jQuery UI","Masculino","Windows","Documentación en la web","1 a 3 años","No conozco","1 a 3 años",,"No conozco","Sí","No conozco","No conozco","No conozco","No conozco",,"4 a 6 años"
3/13/2012 12:33:03,"17 - 23 años","Puno","No conozco","No conozco","No conozco","1 a 3 años","1 a 3 años",,"Menos de 1 año","Menos de 1 año","No conozco","Menos de 1 año","1 a 3 años","No conozco","1 año o menos","No conozco","No conozco","1 a 3 años",,"Menos de 1500 soles","Graduado de universidad","Trabajo como dependiente e independiente","jQuery","Femenino","Windows","Libros, revistas y otras publicaciones impresas, En grupos de amigos o compañeros de trabajo","No conozco","No conozco","Menos de 1 año",,"No conozco","Sí","No conozco","No conozco","No conozco","No conozco",,"Más de 6 años"
3/13/2012 13:21:15,"24 - 30 años","Puno","No conozco","No conozco","No conozco","Menos de 1 año","1 a 3 años",,"1 a 3 años","1 a 3 años","Menos de 1 año","1 a 3 años","1 a 3 años","1 año o menos","1 año o menos","1 año o menos","1 año o menos","1 a 3 años",,"De 1501 a 2500","Maestría","Trabajo como dependiente e independiente","jQuery, jQuery UI, MooTools","Masculino","Windows","Documentación en la web","Menos de 1 año","No conozco","1 a 3 años",,"No conozco","No","No conozco","No conozco","No conozco","No conozco",,"1 a 3 años"
3/14/2012 8:26:23,"17 - 23 años","--Seleccione--","Menos de 1 año","No conozco","No conozco","No conozco","Menos de 1 año",,"1 a 3 años","4 a 6 años","Menos de 1 año","4 a 6 años","1 a 3 años","1 a 3 años","1 a 3 años","1 a 3 años","1 año o menos","1 a 3 años",,"De 3501 a 4500","Graduado de instituto","Trabajo como independiente","backbone.js (NUEVO), dojo, jQuery, jQuery UI, MooTools, YUI, GWT","Masculino","Windows","Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores)","Menos de 1 año","Menos de 1 año","1 a 3 años",,"No conozco","Sí","Menos de 1 año","Menos de 1 año","Menos de 1 año","Menos de 1 año",,"4 a 6 años"
3/14/2012 9:14:25,"17 - 23 años","Lima","Menos de 1 año","No conozco","No conozco","1 a 3 años","1 a 3 años",,"No conozco","Menos de 1 año","Menos de 1 año","Menos de 1 año","4 a 6 años","1 a 3 años","1 año o menos","No conozco","No conozco","1 a 3 años",,"De 5501 a 6500","En universidad o instituto","Trabajo como dependiente","jQuery","Masculino","Windows","Seminarios web, Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea","1 a 3 años","No conozco","No conozco",,"No conozco","Sí","No conozco","No conozco","Menos de 1 año","No conozco",,"4 a 6 años"
3/14/2012 9:49:41,"24 - 30 años","Callao","1 a 3 años","No conozco","No conozco","Menos de 1 año","Menos de 1 año",,"Menos de 1 año","4 a 6 años","4 a 6 años","4 a 6 años","4 a 6 años","4 a 6 años","1 a 3 años","No conozco","No conozco","4 a 6 años",,"De 3501 a 4500","Graduado de universidad","Trabajo como dependiente e independiente","jQuery, jQuery UI, script.aculo.us","Masculino","Windows","Documentación en la web, Cursos en línea","No conozco","No conozco","4 a 6 años",,"No conozco","Sí","No conozco","No conozco","No conozco","Menos de 1 año",,"Más de 6 años"
3/14/2012 9:50:46,"31 - 40 años","Lima","No conozco","No conozco","No conozco","No conozco","4 a 6 años",,"4 a 6 años","4 a 6 años","1 a 3 años","4 a 6 años","No conozco","1 año o menos","No conozco","1 a 3 años","No conozco","No conozco",,"De 1501 a 2500","Graduado de instituto","Trabajo como dependiente","jQuery, jQuery UI","Masculino","Linux","Documentación en la web, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)","No conozco","No conozco","4 a 6 años",,"No conozco","Sí","No conozco","No conozco","No conozco","No conozco",,"No conozco"
3/14/2012 10:09:45,"31 - 40 años","Lima","No conozco","4 a 6 años","No conozco","No conozco","Más de 6 años",,"Más de 6 años","Más de 6 años","No conozco","Más de 6 años","No conozco","No conozco","No conozco","No conozco","No conozco","No conozco",,"Menos de 1500 soles","Maestría","Trabajo como independiente","jQuery, jQuery UI","Masculino","Linux","Documentación en la web","No conozco","No conozco","Más de 6 años",,"No conozco","Sí","No conozco","No conozco","No conozco","No conozco",,"Más de 6 años"
3/14/2012 10:23:54,"17 - 23 años","Tacna","No conozco","No conozco","No conozco","1 a 3 años","Menos de 1 año",,"Menos de 1 año","Menos de 1 año","No conozco","1 a 3 años","1 año o menos","1 a 3 años","1 a 3 años","No conozco","No conozco","1 a 3 años",,"Menos de 1500 soles","En universidad o instituto","No trabajo","backbone.js (NUEVO), jQuery","Masculino","Windows","Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos en línea","Menos de 1 año","No conozco","1 a 3 años",,"No conozco","No","Menos de 1 año","No conozco","No conozco","Menos de 1 año",,"1 a 3 años"
3/14/2012 10:26:58,"31 - 40 años","Lima","4 a 6 años","No conozco","No conozco","No conozco","Más de 6 años",,"4 a 6 años","Más de 6 años","4 a 6 años","Más de 6 años","Más de 6 años","No conozco","Más de 6 años","No conozco","No conozco","No conozco",,"De 2501 a 3500","Graduado de instituto","Trabajo como dependiente e independiente","backbone.js (NUEVO), jQuery, jQuery UI, MooTools, Prototype, script.aculo.us","Masculino","Windows","Documentación en la web","No conozco","No conozco","Más de 6 años",,"No conozco","Sí","No conozco","No conozco","No conozco","No conozco",,"No conozco"
3/14/2012 10:31:34,"24 - 30 años","Lima","No conozco","No conozco","No conozco","No conozco","1 a 3 años",,"1 a 3 años","4 a 6 años","Menos de 1 año","4 a 6 años","4 a 6 años","1 año o menos","No conozco","No conozco","No conozco","No conozco",,"Menos de 1500 soles","Graduado de instituto","Trabajo como dependiente e independiente","jQuery, jQuery UI","Masculino","Windows","Seminarios web, Documentación en la web","No conozco","No conozco","Menos de 1 año",,"No conozco","Sí","Menos de 1 año","No conozco","No conozco","Menos de 1 año",,"1 año o menos"
3/14/2012 10:38:58,"31 - 40 años","Lima","Más de 6 años","No conozco","1 a 3 años","Menos de 1 año","Menos de 1 año",,"1 a 3 años","4 a 6 años","Menos de 1 año","Más de 6 años","1 a 3 años","1 año o menos","Más de 6 años","No conozco","No conozco","1 a 3 años",,"De 2501 a 3500","Graduado de universidad","Trabajo como independiente","jQuery, jQuery UI","Masculino","Windows","Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea","Menos de 1 año","No conozco","Más de 6 años",,"No conozco","Sí","No conozco","No conozco","Menos de 1 año","No conozco",,"Más de 6 años"
3/14/2012 10:51:36,"17 - 23 años","Lima","No conozco","No conozco","No conozco","Menos de 1 año","1 a 3 años",,"1 a 3 años","1 a 3 años","Menos de 1 año","1 a 3 años","1 a 3 años","1 año o menos","1 año o menos","No conozco","No conozco","1 año o menos",,"Menos de 1500 soles","En universidad o instituto","Trabajo como dependiente e independiente","jQuery, jQuery UI, MooTools","Masculino","Windows","Seminarios web, Documentación en la web, En la universidad o instituto, Cursos en línea, Comunidades locales de desarrolladores (NUEVO)","No conozco","No conozco","1 a 3 años",,"No conozco","Sí","No conozco","No conozco","No conozco","No conozco",,"1 a 3 años"
3/14/2012 11:45:53,"31 - 40 años","Lima","No conozco","No conozco","No conozco","Menos de 1 año","1 a 3 años",,"Menos de 1 año","1 a 3 años","4 a 6 años","4 a 6 años","4 a 6 años","1 a 3 años","1 a 3 años","1 año o menos","No conozco","1 año o menos",,"De 3501 a 4500","Graduado de instituto","Trabajo como dependiente e independiente","jQuery, Prototype","Masculino","Mac","Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)","No conozco","No conozco","Menos de 1 año",,"No conozco","Sí","No conozco","Menos de 1 año","No conozco","Menos de 1 año",,"Más de 6 años"
3/14/2012 11:51:17,"31 - 40 años","Piura","1 a 3 años","Menos de 1 año","Menos de 1 año","Menos de 1 año","Más de 6 años",,"1 a 3 años","Más de 6 años","1 a 3 años","Más de 6 años","1 a 3 años","No conozco","1 año o menos","No conozco","No conozco","No conozco",,"Menos de 1500 soles","En universidad o instituto","Trabajo como independiente","jQuery, MooTools, Prototype","Masculino","Windows","Seminarios web, Documentación en la web, Cursos en línea, Comunidades locales de desarrolladores (NUEVO)","No conozco","No conozco","1 a 3 años",,"No conozco","Sí","Menos de 1 año","Menos de 1 año","No conozco","Menos de 1 año",,"Más de 6 años"
3/14/2012 12:44:11,"24 - 30 años","Lima","Menos de 1 año","No conozco","No conozco","1 a 3 años","Menos de 1 año",,"No conozco","Menos de 1 año","Menos de 1 año","Menos de 1 año","1 año o menos","1 a 3 años","No conozco","No conozco","No conozco","1 año o menos",,"De 1501 a 2500","En universidad o instituto","Trabajo como dependiente","dojo","Masculino","Windows","Documentación en la web","Menos de 1 año","No conozco","Menos de 1 año",,"No conozco","Sí","No conozco","No conozco","No conozco","No conozco",,"No conozco"
3/14/2012 12:45:09,"31 - 40 años","Lima","No conozco","No conozco","No conozco","No conozco","Menos de 1 año",,"No conozco","Más de 6 años","1 a 3 años","Más de 6 años","Más de 6 años","1 a 3 años","1 año o menos","1 a 3 años","No conozco","1 año o menos",,"De 2501 a 3500","Graduado de instituto","Trabajo como dependiente e independiente","jQuery, jQuery UI, MooTools","Masculino","Windows","Seminarios web, Documentación en la web, Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)","No conozco","No conozco","1 a 3 años",,"No conozco","Sí","No conozco","No conozco","No conozco","No conozco",,"4 a 6 años"
3/14/2012 13:37:29,"31 - 40 años","Lima","No conozco","No conozco","No conozco","No conozco","1 a 3 años",,"Menos de 1 año","Más de 6 años","No conozco","Más de 6 años","Más de 6 años","No conozco","No conozco","No conozco","No conozco","No conozco",,"De 3501 a 4500","Graduado de instituto","Trabajo como dependiente e independiente","jQuery, jQuery UI, MooTools, Prototype","Masculino","Windows","Documentación en la web, Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)","No conozco","No conozco","Menos de 1 año",,"No conozco","Sí","No conozco","No conozco","No conozco","No conozco",,"Más de 6 años"
3/14/2012 15:17:15,"24 - 30 años","Lima","No conozco","No conozco","No conozco","Menos de 1 año","4 a 6 años",,"4 a 6 años","4 a 6 años","Más de 6 años","Más de 6 años","Más de 6 años","1 a 3 años","1 año o menos","No conozco","No conozco","1 año o menos",,"De 6501 a 7500","En universidad o instituto","Trabajo como independiente","backbone.js (NUEVO), jQuery, jQuery UI, MooTools, YUI","Masculino","Mac","Seminarios web, Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)","No conozco","No conozco","4 a 6 años",,"No conozco","Sí","Menos de 1 año","Menos de 1 año","1 a 3 años","Menos de 1 año",,"Más de 6 años"
3/14/2012 15:45:07,"17 - 23 años","Ica","Menos de 1 año","No conozco","No conozco","Menos de 1 año","Menos de 1 año",,"No conozco","No conozco","1 a 3 años","Menos de 1 año","1 año o menos","1 año o menos","1 año o menos","No conozco","No conozco","No conozco",,"Menos de 1500 soles","Graduado de instituto","Trabajo como independiente","jQuery","Masculino","Windows","Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea","Menos de 1 año","Menos de 1 año","No conozco",,"No conozco","No","No conozco","No conozco","No conozco","No conozco",,"1 a 3 años"
3/14/2012 15:48:18,"24 - 30 años","--Seleccione--","Menos de 1 año","No conozco","No conozco","No conozco","Más de 6 años",,"4 a 6 años","Más de 6 años","Más de 6 años","Más de 6 años","Más de 6 años","No conozco","No conozco","1 año o menos","No conozco","1 a 3 años",,"De 2501 a 3500","Graduado de universidad","Trabajo como dependiente e independiente","jQuery, jQuery UI, MooTools","Masculino","Windows","Seminarios web, Documentación en la web, Cursos en línea, Comunidades locales de desarrolladores (NUEVO)","No conozco","No conozco","No conozco",,"No conozco","Sí","1 a 3 años","No conozco","No conozco","No conozco",,"Más de 6 años"
3/14/2012 15:50:44,"24 - 30 años","Lima","Menos de 1 año","No conozco","No conozco","Menos de 1 año","No conozco",,"Menos de 1 año","No conozco","Menos de 1 año","Menos de 1 año","1 año o menos","1 año o menos","1 año o menos","No conozco","No conozco","1 año o menos",,"Menos de 1500 soles","En universidad o instituto","Trabajo como dependiente",,"Femenino","Windows","En la universidad o instituto","No conozco","No conozco","No conozco",,"No conozco","No","No conozco","No conozco","No conozco","No conozco",,"1 año o menos"
3/14/2012 15:55:44,"31 - 40 años","Lima","No conozco","No conozco","No conozco","1 a 3 años","4 a 6 años",,"1 a 3 años","Más de 6 años","Más de 6 años","Más de 6 años","Más de 6 años","No conozco","1 a 3 años","No conozco","No conozco","1 a 3 años",,"De 1501 a 2500","En universidad o instituto","Trabajo como dependiente e independiente","dojo, jQuery, jQuery UI, MooTools","Masculino","Windows","Seminarios web, Documentación en la web, En la universidad o instituto, Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)","No conozco","No conozco","Más de 6 años",,"No conozco","Sí","Menos de 1 año","Menos de 1 año","No conozco","No conozco",,"Más de 6 años"
3/14/2012 16:04:18,"24 - 30 años","Lima","No conozco","No conozco","No conozco","Menos de 1 año","4 a 6 años",,"No conozco","Más de 6 años","Más de 6 años","Más de 6 años","Más de 6 años","1 año o menos","1 año o menos","No conozco","No conozco","No conozco",,"De 1501 a 2500","Graduado de universidad","Trabajo como dependiente e independiente","jQuery, MooTools, Prototype","Masculino","Windows","Documentación en la web, En la universidad o instituto, Cursos en línea, En grupos de amigos o compañeros de trabajo","Menos de 1 año","Menos de 1 año","Más de 6 años",,"No conozco","No","No conozco","No conozco","No conozco","No conozco",,"No conozco"
3/14/2012 16:11:13,"31 - 40 años","Lima","No conozco","No conozco","No conozco","No conozco","Menos de 1 año",,"Menos de 1 año","1 a 3 años","Menos de 1 año","1 a 3 años","1 a 3 años","No conozco","No conozco","No conozco","No conozco","No conozco",,"De 7501 a 8500","Maestría","Trabajo como dependiente","jQuery, jQuery UI, MooTools, Prototype, script.aculo.us, YUI","Masculino","Windows","Documentación en la web, En grupos de amigos o compañeros de trabajo","Menos de 1 año","No conozco","1 a 3 años",,"No conozco","No","No conozco","No conozco","No conozco","No conozco",,"1 a 3 años"
3/14/2012 16:17:22,"31 - 40 años","--Seleccione--","No conozco","No conozco","No conozco","Menos de 1 año","Menos de 1 año",,"1 a 3 años","4 a 6 años","4 a 6 años","4 a 6 años","4 a 6 años","1 año o menos","1 año o menos","1 año o menos","No conozco","1 año o menos",,"De 1501 a 2500","Graduado de instituto","Trabajo como dependiente e independiente","jQuery, MooTools, Prototype, YUI","Masculino","Windows","Seminarios web, Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores), Comunidades locales de desarrolladores (NUEVO)","4 a 6 años","4 a 6 años","4 a 6 años",,"No conozco","Sí","No conozco","No conozco","No conozco","No conozco",,"1 a 3 años"
3/14/2012 20:35:17,"24 - 30 años","Lima","Menos de 1 año","No conozco","No conozco","No conozco","4 a 6 años",,"Más de 6 años","Más de 6 años","Más de 6 años","Más de 6 años","4 a 6 años","4 a 6 años","1 año o menos","No conozco","No conozco","No conozco",,"De 2501 a 3500","En universidad o instituto","Trabajo como dependiente e independiente","backbone.js (NUEVO), jQuery, jQuery UI","Masculino","Windows","Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)","No conozco","No conozco","Más de 6 años",,"No conozco","Sí","No conozco","Menos de 1 año","No conozco","Menos de 1 año",,"No conozco"
