Timestamp,Edad,Departamento en el que vives actualmente,¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [ASP.NET],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [CGI / Perl ],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [ColdFusion],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Java],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [PHP],Qué lenguaje servidor prefieres,¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [AJAX],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [CSS],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Flash/ActionScript],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [HTML/XHTML],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Dreamweaver],"¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Eclipse (o derivados, como Aptana)]",¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Visual Studio],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Komodo],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [kompoZer],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [NetBeans],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Editor de textos],¿Cuál es tu ingreso mensual bruto en soles?,Grado de instrucción,Situación laboral,¿Qué frameworks de JavaScript conoces?,Sexo,¿Qué sistema operativo usas principalmente para desarrollo web?,¿A través de qué medios aprendes sobre desarrollo web?,¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Java (Applet)],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [JavaFX],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [JavaScript],¿Qué experiencia tienes con los siguientes lenguajes de cliente? [HTML/XHTML],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [BlueGriffon (NUEVO)],"En tu trabajo actual, ¿tu función principal es desarrollo web?",¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Python],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [Ruby],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Silverlight],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de servidor? [node.js (NUEVO)],¿Qué experiencia tienes con los siguientes lenguajes o tecnologías de cliente? [Dart (NUEVO)],¿Qué experiencia tienes con los siguientes entornos de desarrollo (IDE)? [Editor simple de textos]
41373.5309259259,17 - 23 años,Callao,1 a 3 años,1 a 3 años,No conozco,4 a 6 años,4 a 6 años,,4 a 6 años,4 a 6 años,1 a 3 años,4 a 6 años,1 a 3 años,Más de 6 años,1 a 3 años,1 a 3 años,1 año o menos,Más de 6 años,,De 2501 a 3500,Graduado de instituto,Trabajo como dependiente e independiente,"backbone.js (NUEVO), dojo, jQuery, jQuery UI, MooTools, Prototype, script.aculo.us, YUI",Masculino,Linux,"Documentación en la web, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",4 a 6 años,1 a 3 años,4 a 6 años,,1 año o menos,Sí,4 a 6 años,4 a 6 años,1 a 3 años,1 a 3 años,,Más de 6 años
41373.531099537,31 - 40 años,Lima,Menos de 1 año,No conozco,No conozco,No conozco,Menos de 1 año,,Menos de 1 año,1 a 3 años,4 a 6 años,4 a 6 años,4 a 6 años,1 año o menos,No conozco,1 año o menos,No conozco,1 a 3 años,,De 1501 a 2500,Graduado de instituto,Trabajo como dependiente e independiente,jQuery,Masculino,Windows,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",No conozco,No conozco,1 a 3 años,,No conozco,Sí,Menos de 1 año,No conozco,No conozco,No conozco,,1 año o menos
41373.5332291667,24 - 30 años,Lima,1 a 3 años,No conozco,No conozco,1 a 3 años,Más de 6 años,,4 a 6 años,4 a 6 años,Más de 6 años,Más de 6 años,Más de 6 años,1 año o menos,4 a 6 años,4 a 6 años,No conozco,No conozco,,De 2501 a 3500,En universidad o instituto,Trabajo como dependiente e independiente,"backbone.js (NUEVO), jQuery, jQuery UI, MooTools, Prototype, YUI",Masculino,Windows,"Documentación en la web, En grupos de amigos o compañeros de trabajo",No conozco,4 a 6 años,4 a 6 años,,No conozco,Sí,No conozco,No conozco,No conozco,1 a 3 años,,4 a 6 años
41373.5351736111,24 - 30 años,Lima,No conozco,No conozco,No conozco,Menos de 1 año,Más de 6 años,,Más de 6 años,Más de 6 años,No conozco,Más de 6 años,1 año o menos,1 año o menos,1 año o menos,1 año o menos,1 año o menos,4 a 6 años,,De 3501 a 4500,Graduado de universidad,Trabajo como independiente,"jQuery, jQuery UI, Prototype, script.aculo.us, YUI",Masculino,Mac,"Documentación en la web, Cursos en línea, En grupos de amigos o compañeros de trabajo",1 a 3 años,No conozco,Más de 6 años,,No conozco,Sí,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,1 año o menos
41373.5356481481,17 - 23 años,Tacna,No conozco,No conozco,No conozco,No conozco,1 a 3 años,,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,4 a 6 años,No conozco,Más de 6 años,No conozco,No conozco,No conozco,,Menos de 1500 soles,Graduado de instituto,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Mac,"Cursos en línea, Comunidades locales de desarrolladores (NUEVO)",No conozco,No conozco,1 a 3 años,,No conozco,Sí,Menos de 1 año,No conozco,No conozco,Menos de 1 año,,1 a 3 años
41373.5356712963,12 - 16 años,Lima,No conozco,No conozco,No conozco,1 a 3 años,Menos de 1 año,,No conozco,Menos de 1 año,4 a 6 años,Menos de 1 año,No conozco,1 a 3 años,1 año o menos,No conozco,No conozco,4 a 6 años,,Menos de 1500 soles,En universidad o instituto,No trabajo,jQuery,Masculino,Windows,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, Comunidades locales de desarrolladores (NUEVO)",No conozco,No conozco,Menos de 1 año,,No conozco,No,No conozco,Menos de 1 año,No conozco,No conozco,,No conozco
41373.5360648148,17 - 23 años,Moquegua,No conozco,No conozco,No conozco,Menos de 1 año,4 a 6 años,,4 a 6 años,4 a 6 años,4 a 6 años,4 a 6 años,No conozco,4 a 6 años,No conozco,No conozco,No conozco,4 a 6 años,,De 1501 a 2500,En universidad o instituto,Trabajo como dependiente e independiente,"backbone.js (NUEVO), dojo, jQuery, jQuery UI, MooTools",Masculino,Windows,"Documentación en la web, Libros, revistas y otras publicaciones impresas",No conozco,No conozco,4 a 6 años,,No conozco,Sí,Menos de 1 año,No conozco,No conozco,Menos de 1 año,,No conozco
41373.5377662037,24 - 30 años,--Seleccione--,4 a 6 años,No conozco,No conozco,4 a 6 años,4 a 6 años,,1 a 3 años,1 a 3 años,1 a 3 años,4 a 6 años,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,4 a 6 años,,Menos de 1500 soles,Graduado de universidad,Trabajo como independiente,"jQuery, jQuery UI, MooTools",Masculino,Windows,"Cursos en línea, Comunidades locales de desarrolladores (NUEVO)",1 a 3 años,No conozco,1 a 3 años,,No conozco,Sí,1 a 3 años,1 a 3 años,No conozco,Menos de 1 año,,1 a 3 años
41373.5414699074,17 - 23 años,Lima,No conozco,Menos de 1 año,No conozco,1 a 3 años,1 a 3 años,,Menos de 1 año,1 a 3 años,No conozco,4 a 6 años,No conozco,4 a 6 años,4 a 6 años,No conozco,No conozco,4 a 6 años,,De 1501 a 2500,En universidad o instituto,Trabajo como dependiente e independiente,"backbone.js (NUEVO), jQuery, jQuery UI",Masculino,Linux,"Seminarios web, Documentación en la web, Cursos en línea, En grupos de amigos o compañeros de trabajo",1 a 3 años,No conozco,Menos de 1 año,,No conozco,Sí,1 a 3 años,Menos de 1 año,No conozco,Menos de 1 año,,Más de 6 años
41373.5429513889,24 - 30 años,La Libertad,Menos de 1 año,No conozco,No conozco,Menos de 1 año,No conozco,,4 a 6 años,4 a 6 años,No conozco,4 a 6 años,No conozco,1 año o menos,1 a 3 años,No conozco,No conozco,1 a 3 años,,Más de 10500,Graduado de universidad,Trabajo como independiente,"backbone.js (NUEVO), jQuery",Masculino,Mac,"Documentación en la web, En grupos de amigos o compañeros de trabajo",Menos de 1 año,Menos de 1 año,4 a 6 años,,No conozco,Sí,Menos de 1 año,4 a 6 años,No conozco,Menos de 1 año,,4 a 6 años
41373.5443402778,24 - 30 años,Junín,No conozco,No conozco,No conozco,Menos de 1 año,1 a 3 años,,1 a 3 años,1 a 3 años,Menos de 1 año,4 a 6 años,1 año o menos,1 año o menos,1 año o menos,No conozco,No conozco,No conozco,,De 2501 a 3500,En universidad o instituto,Trabajo como dependiente e independiente,"backbone.js (NUEVO), jQuery, jQuery UI, Prototype, script.aculo.us",Masculino,Linux,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos en línea, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,4 a 6 años,,No conozco,No,4 a 6 años,Menos de 1 año,No conozco,No conozco,,4 a 6 años
41373.5556597222,24 - 30 años,Lima,Menos de 1 año,No conozco,No conozco,Menos de 1 año,1 a 3 años,,Menos de 1 año,Menos de 1 año,No conozco,1 a 3 años,1 a 3 años,1 año o menos,1 a 3 años,No conozco,No conozco,4 a 6 años,,De 2501 a 3500,Graduado de universidad,Trabajo como dependiente,jQuery,Masculino,Linux,"Seminarios web, Documentación en la web, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",Menos de 1 año,No conozco,1 a 3 años,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,4 a 6 años
41373.570775463,24 - 30 años,Lima,Menos de 1 año,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,No conozco,1 año o menos,1 año o menos,No conozco,No conozco,No conozco,,Menos de 1500 soles,Graduado de instituto,Trabajo como dependiente,"backbone.js (NUEVO), dojo, jQuery, jQuery UI, MooTools, Prototype, YUI",Masculino,Mac,"Documentación en la web, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",Menos de 1 año,No conozco,1 a 3 años,,No conozco,Sí,Menos de 1 año,1 a 3 años,No conozco,Menos de 1 año,,1 a 3 años
41373.572662037,24 - 30 años,Lima,4 a 6 años,No conozco,No conozco,1 a 3 años,4 a 6 años,,1 a 3 años,Menos de 1 año,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,No conozco,No conozco,1 a 3 años,,De 2501 a 3500,Graduado de universidad,Trabajo como dependiente e independiente,"backbone.js (NUEVO), jQuery, jQuery UI, MooTools, Prototype",Masculino,Windows,"Cursos en línea, Comunidades locales de desarrolladores (NUEVO)",No conozco,No conozco,1 a 3 años,,No conozco,No,Menos de 1 año,No conozco,Menos de 1 año,Menos de 1 año,,1 a 3 años
41373.6065856481,17 - 23 años,--Seleccione--,Menos de 1 año,No conozco,No conozco,Menos de 1 año,1 a 3 años,,Menos de 1 año,Menos de 1 año,No conozco,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,No conozco,No conozco,No conozco,,Menos de 1500 soles,En universidad o instituto,Trabajo como independiente,"jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, En la universidad o instituto, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,Menos de 1 año,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,1 a 3 años
41373.6271412037,17 - 23 años,Piura,Menos de 1 año,No conozco,No conozco,1 a 3 años,4 a 6 años,,1 a 3 años,Más de 6 años,Menos de 1 año,Más de 6 años,Más de 6 años,Más de 6 años,1 a 3 años,No conozco,No conozco,4 a 6 años,,De 1501 a 2500,Graduado de instituto,Trabajo como dependiente e independiente,"backbone.js (NUEVO), jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, En la universidad o instituto, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,4 a 6 años,,No conozco,Sí,No conozco,No conozco,No conozco,Menos de 1 año,,Más de 6 años
41373.6445949074,31 - 40 años,Lima,Más de 6 años,No conozco,No conozco,Más de 6 años,1 a 3 años,,No conozco,1 a 3 años,4 a 6 años,4 a 6 años,4 a 6 años,No conozco,No conozco,1 a 3 años,No conozco,No conozco,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente e independiente,"jQuery, jQuery UI, script.aculo.us",Femenino,Windows,"Documentación en la web, Cursos en línea, Comunidades locales de desarrolladores (NUEVO)",4 a 6 años,Menos de 1 año,4 a 6 años,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,No conozco
41373.6484259259,24 - 30 años,Lima,No conozco,No conozco,No conozco,1 a 3 años,No conozco,,1 a 3 años,1 a 3 años,Menos de 1 año,1 a 3 años,1 año o menos,1 año o menos,No conozco,No conozco,No conozco,1 a 3 años,,De 3501 a 4500,Graduado de universidad,Trabajo como dependiente,"jQuery, jQuery UI",Femenino,Windows,"Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores), En grupos de amigos o compañeros de trabajo",Menos de 1 año,No conozco,1 a 3 años,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,1 a 3 años
41373.6858912037,31 - 40 años,Lima,No conozco,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,No conozco,4 a 6 años,4 a 6 años,4 a 6 años,1 año o menos,No conozco,No conozco,4 a 6 años,No conozco,No conozco,,De 1501 a 2500,Graduado de universidad,Trabajo como independiente,"jQuery, jQuery UI",Masculino,Windows,"Seminarios web, Documentación en la web, Cursos en línea",Menos de 1 año,No conozco,1 a 3 años,,No conozco,Sí,No conozco,No conozco,Menos de 1 año,No conozco,,No conozco
41373.7334375,24 - 30 años,Arequipa,No conozco,No conozco,No conozco,Más de 6 años,Más de 6 años,,4 a 6 años,4 a 6 años,No conozco,Más de 6 años,1 a 3 años,4 a 6 años,No conozco,No conozco,No conozco,4 a 6 años,,Menos de 1500 soles,Graduado de universidad,Trabajo como independiente,"jQuery, jQuery UI, YUI",Masculino,Windows,"Documentación en la web, Comunidades locales de desarrolladores (NUEVO)",No conozco,Menos de 1 año,4 a 6 años,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,No conozco
41373.7711458333,17 - 23 años,Lima,Menos de 1 año,No conozco,No conozco,1 a 3 años,Menos de 1 año,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,No conozco,1 a 3 años,1 a 3 años,No conozco,No conozco,1 a 3 años,,De 2501 a 3500,Graduado de universidad,Trabajo como independiente,jQuery,Masculino,Linux,"Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas",No conozco,No conozco,1 a 3 años,,No conozco,Sí,1 a 3 años,No conozco,No conozco,No conozco,,1 a 3 años
41373.7860069444,17 - 23 años,Lima,No conozco,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,1 año o menos,1 a 3 años,No conozco,No conozco,No conozco,1 a 3 años,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente,"jQuery, jQuery UI",Masculino,Linux,"Seminarios web, Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea",No conozco,No conozco,1 a 3 años,,No conozco,Sí,1 a 3 años,No conozco,No conozco,No conozco,,1 a 3 años
41373.810775463,17 - 23 años,Lambayeque,No conozco,No conozco,No conozco,1 a 3 años,Más de 6 años,,1 a 3 años,Más de 6 años,Menos de 1 año,Más de 6 años,1 a 3 años,1 año o menos,1 año o menos,No conozco,No conozco,1 año o menos,,De 1501 a 2500,En universidad o instituto,Trabajo como dependiente e independiente,"backbone.js (NUEVO), jQuery, jQuery UI",Masculino,Windows,"Seminarios web, Documentación en la web, Cursos en línea",1 a 3 años,No conozco,Más de 6 años,,No conozco,Sí,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,4 a 6 años
41373.8279861111,24 - 30 años,Lima,Menos de 1 año,Menos de 1 año,Menos de 1 año,1 a 3 años,Más de 6 años,,1 a 3 años,4 a 6 años,1 a 3 años,Más de 6 años,Más de 6 años,4 a 6 años,1 año o menos,1 año o menos,1 año o menos,Más de 6 años,,De 2501 a 3500,Maestría,Trabajo como dependiente e independiente,"jQuery, MooTools, Prototype, Extjs",Femenino,Windows,"Documentación en la web, Comunidades locales de desarrolladores (NUEVO)",1 a 3 años,Menos de 1 año,4 a 6 años,,No conozco,Sí,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,Más de 6 años
41373.9427893519,17 - 23 años,Lima,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,1 a 3 años,,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,Más de 6 años,1 año o menos,1 año o menos,No conozco,No conozco,1 a 3 años,,De 1501 a 2500,En universidad o instituto,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Linux,"Seminarios web, Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,1 a 3 años,,No conozco,Sí,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,,Más de 6 años
41374.0468402778,31 - 40 años,Lambayeque,Menos de 1 año,No conozco,No conozco,Menos de 1 año,4 a 6 años,,No conozco,Menos de 1 año,Menos de 1 año,Más de 6 años,1 a 3 años,No conozco,1 a 3 años,No conozco,No conozco,1 año o menos,,Menos de 1500 soles,Graduado de universidad,Trabajo como dependiente e independiente,,Masculino,Windows,"Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores)",No conozco,No conozco,Más de 6 años,,No conozco,No,No conozco,No conozco,No conozco,No conozco,,Más de 6 años
41374.6503356481,31 - 40 años,Lima,Menos de 1 año,No conozco,No conozco,4 a 6 años,Menos de 1 año,,1 a 3 años,Menos de 1 año,No conozco,4 a 6 años,1 año o menos,4 a 6 años,1 año o menos,No conozco,No conozco,1 año o menos,,De 3501 a 4500,Graduado de universidad,Trabajo como dependiente,"dojo, jQuery",Masculino,Windows,"Documentación en la web, Cursos en línea",4 a 6 años,Menos de 1 año,1 a 3 años,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,4 a 6 años
41374.9825462963,24 - 30 años,Lima,Menos de 1 año,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,No conozco,Menos de 1 año,Menos de 1 año,Menos de 1 año,1 año o menos,1 año o menos,1 a 3 años,No conozco,No conozco,1 a 3 años,,Menos de 1500 soles,Graduado de universidad,Trabajo como dependiente,"jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, Libros, revistas y otras publicaciones impresas, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,Menos de 1 año,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,1 a 3 años
41375.6617824074,17 - 23 años,Lima,No conozco,No conozco,No conozco,Menos de 1 año,Menos de 1 año,,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,1 año o menos,1 año o menos,1 año o menos,No conozco,No conozco,1 año o menos,,Menos de 1500 soles,En universidad o instituto,Trabajo como independiente,,Masculino,Windows,"Seminarios web, Documentación en la web, Cursos en línea, Comunidades locales de desarrolladores (NUEVO)",Menos de 1 año,No conozco,Menos de 1 año,,No conozco,Sí,Menos de 1 año,No conozco,No conozco,No conozco,,1 a 3 años
41375.9421412037,24 - 30 años,--Seleccione--,No conozco,No conozco,No conozco,No conozco,No conozco,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,No conozco,1 a 3 años,No conozco,No conozco,No conozco,1 a 3 años,,De 1501 a 2500,En universidad o instituto,Trabajo como dependiente,"backbone.js (NUEVO), jQuery, MooTools",Masculino,Mac,"Documentación en la web, Cursos en línea",No conozco,No conozco,1 a 3 años,,No conozco,Sí,1 a 3 años,Menos de 1 año,No conozco,Menos de 1 año,,No conozco
41376.4957407407,17 - 23 años,Lima,1 a 3 años,No conozco,No conozco,1 a 3 años,Menos de 1 año,,1 a 3 años,1 a 3 años,Menos de 1 año,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,No conozco,No conozco,1 a 3 años,,Menos de 1500 soles,Graduado de instituto,Trabajo como dependiente,"jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,1 a 3 años,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,1 a 3 años
41377.6029050926,17 - 23 años,Lambayeque,Menos de 1 año,No conozco,No conozco,Menos de 1 año,1 a 3 años,,No conozco,1 a 3 años,No conozco,1 a 3 años,1 año o menos,1 a 3 años,1 a 3 años,1 año o menos,1 año o menos,1 a 3 años,,Menos de 1500 soles,En universidad o instituto,Trabajo como independiente,"jQuery, jQuery UI",Masculino,Windows,"Seminarios web, Documentación en la web, Cursos en línea, En grupos de amigos o compañeros de trabajo",No conozco,Menos de 1 año,Menos de 1 año,,No conozco,No,Menos de 1 año,No conozco,No conozco,No conozco,,1 año o menos
41377.7932175926,24 - 30 años,Lima,Menos de 1 año,4 a 6 años,No conozco,Menos de 1 año,4 a 6 años,,4 a 6 años,4 a 6 años,Menos de 1 año,4 a 6 años,1 a 3 años,4 a 6 años,1 a 3 años,No conozco,No conozco,1 año o menos,,De 2501 a 3500,Graduado de universidad,Trabajo como dependiente e independiente,"jQuery, jQuery UI, MooTools, EXTJS",Masculino,Windows,"Documentación en la web, Cursos en línea, En grupos de amigos o compañeros de trabajo, FOROS",Menos de 1 año,No conozco,4 a 6 años,,No conozco,Sí,Menos de 1 año,Menos de 1 año,No conozco,No conozco,,Más de 6 años
41378.7246296296,24 - 30 años,Lima,No conozco,No conozco,No conozco,Menos de 1 año,1 a 3 años,,Menos de 1 año,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,No conozco,1 año o menos,No conozco,No conozco,1 año o menos,,De 2501 a 3500,En universidad o instituto,Trabajo como dependiente,jQuery,Femenino,Windows,"Seminarios web, Documentación en la web, En grupos de amigos o compañeros de trabajo",No conozco,No conozco,1 a 3 años,,No conozco,Sí,No conozco,Menos de 1 año,No conozco,No conozco,,1 año o menos
41378.9268518519,17 - 23 años,Lambayeque,Menos de 1 año,No conozco,No conozco,1 a 3 años,1 a 3 años,,Menos de 1 año,1 a 3 años,No conozco,1 a 3 años,No conozco,1 año o menos,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,,Menos de 1500 soles,En universidad o instituto,Trabajo como independiente,"jQuery, jQuery UI",Masculino,Windows,Documentación en la web,No conozco,Menos de 1 año,Menos de 1 año,,No conozco,Sí,1 a 3 años,No conozco,No conozco,Menos de 1 año,,1 a 3 años
41378.9295717593,24 - 30 años,Lima,Menos de 1 año,No conozco,No conozco,Más de 6 años,Menos de 1 año,,1 a 3 años,1 a 3 años,No conozco,Más de 6 años,1 año o menos,Más de 6 años,1 a 3 años,No conozco,No conozco,1 año o menos,,De 4501 a 5500,Graduado de universidad,Trabajo como dependiente,"dojo, jQuery, jQuery UI, Prototype, script.aculo.us",Femenino,Windows,"Documentación en la web, Libros, revistas y otras publicaciones impresas, Comunidades locales de desarrolladores (NUEVO)",Menos de 1 año,No conozco,4 a 6 años,,No conozco,Sí,No conozco,No conozco,Menos de 1 año,No conozco,,Más de 6 años
41378.9298263889,24 - 30 años,Puno,Menos de 1 año,No conozco,No conozco,Menos de 1 año,Más de 6 años,,Más de 6 años,Más de 6 años,Menos de 1 año,Más de 6 años,Más de 6 años,1 año o menos,1 a 3 años,No conozco,1 año o menos,1 a 3 años,,Menos de 1500 soles,Graduado de universidad,Trabajo como independiente,"jQuery, jQuery UI",Masculino,Windows,"Documentación en la web, En grupos de amigos o compañeros de trabajo",Menos de 1 año,Menos de 1 año,Más de 6 años,,No conozco,Sí,Menos de 1 año,Menos de 1 año,Menos de 1 año,Menos de 1 año,,Más de 6 años
41378.9320601852,24 - 30 años,Lima,Menos de 1 año,Menos de 1 año,No conozco,4 a 6 años,Menos de 1 año,,Menos de 1 año,Menos de 1 año,1 a 3 años,Menos de 1 año,1 a 3 años,4 a 6 años,4 a 6 años,No conozco,No conozco,Más de 6 años,,De 4501 a 5500,Graduado de universidad,Trabajo como dependiente,jQuery,Masculino,Windows,Documentación en la web,1 a 3 años,Menos de 1 año,Menos de 1 año,,No conozco,No,Menos de 1 año,Menos de 1 año,No conozco,No conozco,,1 a 3 años
41378.9340509259,17 - 23 años,Lima,No conozco,No conozco,No conozco,No conozco,Menos de 1 año,,Menos de 1 año,Menos de 1 año,No conozco,Menos de 1 año,No conozco,No conozco,No conozco,No conozco,No conozco,No conozco,,De 1501 a 2500,Graduado de universidad,Trabajo como dependiente e independiente,"jQuery, jQuery UI",Masculino,Windows,"Seminarios web, Documentación en la web, Libros, revistas y otras publicaciones impresas, Cursos de educación continua (fuera de los planes de estudio superiores), En grupos de amigos o compañeros de trabajo",No conozco,No conozco,Menos de 1 año,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,1 año o menos
41378.9353935185,17 - 23 años,Lima,1 a 3 años,No conozco,No conozco,1 a 3 años,1 a 3 años,,Menos de 1 año,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,1 año o menos,1 año o menos,1 a 3 años,,Menos de 1500 soles,En universidad o instituto,Trabajo como dependiente,"dojo, jQuery",Masculino,Windows,"Documentación en la web, Libros, revistas y otras publicaciones impresas, En grupos de amigos o compañeros de trabajo, Comunidades locales de desarrolladores (NUEVO)",1 a 3 años,1 a 3 años,1 a 3 años,,No conozco,No,No conozco,No conozco,Menos de 1 año,No conozco,,Más de 6 años
41378.9366550926,24 - 30 años,Lima,1 a 3 años,Menos de 1 año,No conozco,1 a 3 años,1 a 3 años,,Menos de 1 año,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,No conozco,No conozco,1 año o menos,,Menos de 1500 soles,En universidad o instituto,Trabajo como independiente,"jQuery, MooTools, Prototype",Masculino,Linux,"Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea",Menos de 1 año,Menos de 1 año,1 a 3 años,,No conozco,No,1 a 3 años,Menos de 1 año,Menos de 1 año,Menos de 1 año,,1 a 3 años
41378.936875,24 - 30 años,Lima,No conozco,No conozco,No conozco,1 a 3 años,Menos de 1 año,,1 a 3 años,1 a 3 años,No conozco,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,No conozco,No conozco,1 a 3 años,,De 2501 a 3500,Graduado de universidad,Trabajo como dependiente,"jQuery, jQuery UI, Prototype, YUI",Masculino,Linux,"Documentación en la web, Cursos de educación continua (fuera de los planes de estudio superiores), Cursos en línea",Menos de 1 año,No conozco,1 a 3 años,,No conozco,Sí,No conozco,Menos de 1 año,No conozco,No conozco,,1 a 3 años
41378.9370601852,17 - 23 años,Lima,1 a 3 años,No conozco,No conozco,1 a 3 años,1 a 3 años,,1 a 3 años,1 a 3 años,1 a 3 años,1 a 3 años,1 año o menos,1 año o menos,No conozco,No conozco,No conozco,1 año o menos,,Menos de 1500 soles,En universidad o instituto,No trabajo,"jQuery, jQuery UI",Masculino,Linux,"Documentación en la web, En la universidad o instituto, Libros, revistas y otras publicaciones impresas, Comunidades locales de desarrolladores (NUEVO)",1 a 3 años,No conozco,1 a 3 años,,No conozco,Sí,No conozco,No conozco,No conozco,No conozco,,1 año o menos
